Room_Area,Room_Height,Room_Volume,Occupancy,Outdoor_Temperature,Window_Area,Equipment_Load,Insulation_Level,Sun_Exposure,AC_Capacity_Ton
70,3.9,273.0,7,45,10.1,1.1,5,3,2.5
90,3.7,333.0,10,44,9.8,1.2,4,1,3.0
22,3.8,83.6,2,44,3.6,0.3,3,3,1.0
92,3.7,340.4,11,30,9.7,1.8,4,1,3.0
32,3.3,105.6,2,25,5.8,0.2,4,3,1.0
98,3.8,372.4,9,41,10.4,1.5,1,2,3.5
37,4.1,151.7,3,42,5.9,0.4,2,1,1.5
83,3.8,315.4,7,29,11.2,1.3,2,1,3.0
79,4.0,316.0,6,31,10.6,1.1,2,3,3.0
60,3.1,186.0,5,39,7.8,1.0,3,1,2.0
80,3.3,264.0,6,41,9.1,0.8,5,1,2.5
94,3.5,329.0,7,25,13.9,1.1,4,3,3.0
83,3.5,290.5,10,39,12.6,1.1,1,1,3.0
36,3.5,126.0,3,26,6.8,0.5,2,3,1.5
79,3.7,292.3,5,45,14.3,0.9,1,2,3.0
26,4.0,104.0,3,43,2.7,0.4,1,2,1.5
33,4.0,132.0,3,30,4.1,0.4,5,1,1.0
36,3.0,108.0,3,45,7.0,0.4,2,3,1.5
69,2.9,200.1,5,26,8.4,0.6,5,3,2.0
76,3.2,243.2,9,39,11.7,1.1,3,3,2.5
65,3.8,247.0,5,45,7.1,1.0,1,3,2.5
62,3.9,241.8,7,39,6.5,1.0,2,2,2.5
31,3.3,102.3,2,30,5.7,0.2,3,1,1.0
27,3.2,86.4,2,44,2.9,0.3,5,1,1.0
42,3.0,126.0,5,27,4.5,0.7,3,3,1.5
81,3.1,251.1,6,41,14.0,0.7,2,1,2.5
19,2.9,55.1,2,30,2.8,0.3,1,3,1.0
74,3.2,236.8,9,25,8.6,1.0,2,1,2.5
29,3.7,107.3,3,26,4.2,0.4,1,1,1.0
95,3.0,285.0,5,26,15.1,0.6,3,2,2.5
58,3.2,185.6,4,37,9.1,0.5,2,3,2.0
60,3.5,210.0,5,38,9.6,0.5,2,2,2.0
43,3.3,141.9,5,41,7.1,1.0,3,3,2.0
82,3.4,278.8,10,33,10.6,1.2,1,2,3.0
63,3.5,220.5,4,33,6.4,0.7,3,1,2.0
57,3.9,222.3,4,27,5.8,0.4,3,1,1.5
82,4.0,328.0,9,31,14.9,1.3,3,2,3.0
91,3.1,282.1,7,45,14.9,0.8,1,2,3.0
34,3.3,112.2,4,25,4.1,0.4,2,2,1.0
32,3.6,115.2,3,37,5.0,0.4,4,3,1.5
78,3.5,273.0,5,36,8.8,0.9,2,1,2.5
63,2.9,182.7,4,43,7.4,0.5,1,2,2.0
56,3.3,184.8,3,37,9.7,0.4,3,3,2.0
26,3.1,80.6,3,42,4.9,0.4,2,2,1.0
93,3.4,316.2,9,32,16.2,1.6,2,3,3.5
50,3.3,165.0,3,29,6.0,0.4,4,2,1.5
22,3.8,83.6,2,38,3.3,0.4,5,1,1.0
42,3.4,142.8,5,42,5.9,0.7,1,2,1.5
100,3.1,310.0,7,36,19.1,1.2,4,3,3.0
74,3.7,273.8,6,26,9.2,1.0,5,3,2.5
63,3.8,239.4,4,34,7.4,0.5,3,1,2.0
52,3.0,156.0,5,43,10.2,0.5,5,3,2.0
94,3.2,300.8,8,27,10.0,1.3,4,3,3.0
72,3.1,223.2,4,45,7.3,0.5,4,1,2.0
19,3.1,58.9,2,36,2.3,0.2,2,1,1.0
60,4.1,246.0,5,30,10.1,0.5,2,2,2.0
89,3.0,267.0,6,27,11.2,1.2,2,1,2.5
16,4.0,64.0,1,36,2.9,0.2,1,2,1.0
39,3.4,132.6,3,38,4.8,0.5,5,2,1.5
15,3.7,55.5,1,42,2.5,0.1,3,1,1.0
83,3.4,282.2,5,33,14.1,0.9,4,3,2.5
54,3.6,194.4,3,43,9.1,0.3,3,1,2.0
82,3.6,295.2,5,42,9.6,0.5,4,1,2.5
83,3.4,282.2,6,45,16.1,0.6,3,1,3.0
83,3.2,265.6,5,43,14.8,0.6,3,2,2.5
30,4.1,123.0,3,39,5.2,0.3,1,3,1.5
68,4.1,278.8,7,31,7.2,1.3,4,2,2.5
77,2.9,223.3,6,43,14.3,0.9,5,2,2.5
32,3.1,99.2,3,26,4.0,0.4,3,2,1.0
31,3.6,111.6,3,39,4.0,0.4,5,3,1.0
96,4.2,403.2,6,41,17.5,1.2,4,2,3.5
18,3.8,68.4,2,35,2.1,0.3,5,3,1.0
23,3.9,89.7,2,27,3.9,0.2,4,1,1.0
45,3.2,144.0,4,34,5.9,0.6,5,1,1.5
19,3.1,58.9,1,42,3.5,0.1,5,2,1.0
30,3.1,93.0,3,40,3.7,0.5,3,1,1.0
56,3.5,196.0,3,42,8.6,0.3,2,2,2.0
55,4.0,220.0,4,41,9.1,0.5,5,1,2.0
94,3.1,291.4,6,39,13.7,1.2,2,2,3.0
98,3.6,352.8,8,31,19.5,1.1,3,1,3.0
44,3.9,171.6,3,31,6.4,0.4,4,1,1.5
40,3.5,140.0,2,36,7.4,0.2,4,3,1.5
63,3.4,214.2,7,31,8.9,1.1,2,1,2.0
45,3.3,148.5,3,44,6.1,0.3,4,3,1.5
64,3.6,230.4,4,34,7.1,0.5,1,3,2.0
29,3.9,113.1,2,30,3.4,0.3,5,3,1.0
66,4.2,277.2,5,43,11.8,1.0,5,1,2.5
52,4.0,208.0,3,42,6.3,0.5,5,2,2.0
52,3.4,176.8,6,27,7.0,1.0,4,1,1.5
74,2.9,214.6,5,29,8.1,0.9,5,1,2.0
34,3.0,102.0,2,35,6.1,0.3,3,3,1.0
58,2.8,162.4,3,36,9.8,0.4,1,3,2.0
77,3.3,254.1,8,29,8.2,1.4,4,3,2.5
64,3.5,224.0,5,38,9.2,0.9,2,2,2.5
36,3.9,140.4,3,44,5.9,0.4,3,3,1.5
86,2.9,249.4,6,30,13.0,0.8,5,2,2.5
68,3.1,210.8,8,37,12.4,0.8,1,1,2.5
23,3.5,80.5,2,28,4.4,0.2,3,2,1.0
29,4.0,116.0,2,41,3.2,0.3,2,1,1.0
62,2.9,179.8,5,32,12.0,0.6,4,3,2.0
34,3.1,105.4,2,27,6.0,0.3,5,3,1.0
49,3.6,176.4,6,43,6.2,1.1,5,1,2.0
81,3.3,267.3,5,41,16.0,0.6,5,1,2.5
74,4.2,310.8,5,44,11.5,1.0,5,1,2.5
48,3.4,163.2,3,31,8.9,0.4,1,3,1.5
87,4.1,356.7,6,31,11.0,1.2,4,3,3.0
68,4.1,278.8,5,25,12.8,0.5,2,3,2.5
26,3.2,83.2,2,36,3.1,0.3,3,1,1.0
33,3.3,108.9,3,28,5.3,0.5,2,3,1.0
94,3.3,310.2,7,29,13.1,1.1,2,3,3.0
40,3.4,136.0,5,27,4.5,0.9,4,1,1.5
37,2.9,107.3,4,34,3.7,0.4,2,2,1.5
47,3.9,183.3,4,36,5.7,0.7,5,2,1.5
71,3.0,213.0,4,30,8.6,0.7,1,3,2.0
44,4.1,180.4,4,28,4.7,0.5,4,1,1.5
37,3.6,133.2,2,32,6.8,0.2,2,2,1.5
88,3.5,308.0,7,45,11.2,1.3,2,2,3.0
50,3.7,185.0,5,37,9.5,0.8,3,2,2.0
100,4.1,410.0,6,25,11.6,0.9,4,2,3.0
57,3.2,182.4,4,28,10.9,0.6,1,1,2.0
80,3.2,256.0,9,32,11.8,1.3,2,1,2.5
67,3.3,221.1,5,44,9.2,0.7,4,2,2.0
74,3.5,259.0,7,44,12.0,1.0,1,2,3.0
51,2.9,147.9,3,32,5.1,0.5,2,3,1.5
75,3.8,285.0,6,44,10.2,0.9,2,3,3.0
67,3.5,234.5,6,40,10.4,0.9,1,3,2.5
26,3.6,93.6,2,32,4.6,0.3,4,3,1.0
49,3.1,151.9,3,43,6.7,0.3,4,2,1.5
81,4.0,324.0,7,35,8.2,0.7,2,2,3.0
52,3.4,176.8,3,44,8.1,0.3,5,1,1.5
38,3.7,140.6,3,41,6.5,0.4,1,3,1.5
95,3.1,294.5,7,25,13.4,0.8,1,1,2.5
54,3.9,210.6,6,40,6.4,0.7,2,1,2.0
79,3.2,252.8,5,30,14.5,0.8,1,2,2.5
71,4.1,291.1,5,32,12.4,0.6,5,3,2.5
86,3.4,292.4,9,29,10.7,1.7,3,2,3.0
93,3.0,279.0,11,32,10.8,2.2,2,3,3.0
59,3.7,218.3,3,26,10.4,0.6,1,2,2.0
86,3.6,309.6,9,28,13.4,1.1,5,3,3.0
27,3.4,91.8,2,40,3.3,0.3,4,2,1.0
93,3.9,362.7,8,25,13.7,1.2,5,2,3.0
20,3.4,68.0,2,33,2.3,0.3,5,1,1.0
85,3.0,255.0,5,33,14.5,0.7,5,2,2.5
61,2.8,170.8,4,29,7.6,0.6,5,2,1.5
58,4.0,232.0,4,27,9.3,0.5,5,2,2.0
46,3.5,161.0,3,33,6.4,0.4,1,2,1.5
17,3.6,61.2,1,25,2.1,0.2,3,1,1.0
68,3.0,204.0,7,41,10.4,1.2,1,1,2.5
98,3.5,343.0,7,42,11.7,1.2,1,3,3.5
92,3.5,322.0,9,37,15.5,1.0,4,3,3.0
52,3.5,182.0,3,28,9.8,0.4,3,3,1.5
18,4.1,73.8,2,28,3.0,0.2,2,3,1.0
93,3.6,334.8,9,41,17.5,1.3,2,2,3.5
31,4.2,130.2,3,27,5.2,0.5,3,3,1.0
51,3.0,153.0,4,34,8.4,0.7,5,3,1.5
50,4.1,205.0,3,40,5.3,0.4,2,1,2.0
72,3.6,259.2,4,33,8.5,0.4,3,2,2.0
55,3.2,176.0,6,44,8.0,1.1,3,2,2.0
22,3.8,83.6,1,41,2.6,0.2,1,1,1.0
81,3.6,291.6,10,28,10.5,1.1,2,3,3.0
44,3.6,158.4,3,36,5.3,0.3,2,1,1.5
100,3.0,300.0,8,33,16.3,1.1,3,3,3.0
66,3.8,250.8,8,40,12.9,0.9,5,3,2.5
39,3.2,124.8,4,41,7.2,0.7,3,3,1.5
66,3.3,217.8,4,36,7.0,0.6,3,2,2.0
73,4.1,299.3,7,45,13.0,1.2,4,1,3.0
44,3.1,136.4,3,41,5.1,0.5,4,2,1.5
81,4.0,324.0,7,38,10.8,1.1,5,1,3.0
18,3.5,63.0,2,31,3.1,0.4,3,1,1.0
71,3.0,213.0,4,44,10.1,0.4,3,1,2.0
77,3.9,300.3,9,42,13.8,1.2,2,2,3.0
46,3.7,170.2,4,27,8.7,0.5,4,2,1.5
97,3.3,320.1,9,39,11.5,1.1,5,1,3.0
93,3.2,297.6,6,30,10.9,1.1,4,3,3.0
65,3.4,221.0,4,33,8.2,0.8,2,2,2.0
77,3.0,231.0,5,27,10.7,0.8,3,3,2.5
94,3.9,366.6,7,40,12.0,1.0,2,3,3.5
15,3.2,48.0,2,34,3.0,0.3,5,2,1.0
33,4.0,132.0,3,36,6.2,0.5,2,2,1.5
49,3.8,186.2,3,30,5.1,0.5,2,1,1.5
77,4.1,315.7,7,26,9.1,1.2,2,1,2.5
95,2.9,275.5,6,38,14.5,1.1,3,3,3.0
40,3.3,132.0,3,43,5.7,0.3,3,2,1.5
27,3.7,99.9,2,34,3.2,0.3,1,2,1.0
100,4.0,400.0,8,43,18.3,1.2,5,3,3.5
37,3.0,111.0,3,26,4.0,0.4,5,2,1.0
49,4.0,196.0,6,43,8.9,1.2,3,2,2.0
26,2.9,75.4,3,45,4.0,0.4,1,2,1.0
23,3.5,80.5,1,45,4.0,0.2,3,3,1.0
92,2.9,266.8,7,31,17.0,0.8,2,1,2.5
81,3.0,243.0,9,42,15.4,1.2,1,2,3.0
58,3.9,226.2,5,32,10.0,0.7,4,1,2.0
75,2.8,210.0,5,39,8.6,0.7,4,3,2.0
35,3.6,126.0,2,29,5.0,0.4,2,2,1.0
21,2.9,60.9,1,32,2.2,0.1,4,3,1.0
25,3.9,97.5,2,26,3.2,0.3,4,2,1.0
59,3.9,230.1,7,30,10.0,1.1,1,1,2.0
46,3.8,174.8,3,29,8.3,0.3,3,3,1.5
100,3.9,390.0,9,37,17.6,1.2,1,2,3.5
97,3.6,349.2,11,40,11.5,1.7,1,3,3.5
50,3.5,175.0,3,30,9.8,0.5,3,3,1.5
51,3.4,173.4,3,45,9.4,0.3,2,2,2.0
89,3.7,329.3,7,36,16.5,1.0,5,2,3.0
55,3.3,181.5,6,38,7.2,1.2,3,2,2.0
91,2.8,254.8,8,28,9.8,1.4,4,2,2.5
63,2.9,182.7,7,43,10.8,1.1,2,3,2.5
29,3.7,107.3,2,32,3.8,0.4,5,1,1.0
27,3.3,89.1,2,42,4.1,0.2,2,2,1.0
67,4.2,281.4,6,45,7.2,0.8,3,1,2.5
47,3.3,155.1,3,40,5.9,0.4,2,1,1.5
86,3.0,258.0,5,35,15.8,0.6,3,3,2.5
46,3.3,151.8,3,27,6.8,0.4,2,3,1.5
62,3.8,235.6,4,25,8.9,0.4,5,2,2.0
82,3.5,287.0,5,36,12.5,0.9,5,2,2.5
71,3.7,262.7,6,39,8.3,0.7,5,3,2.5
76,3.0,228.0,5,35,9.9,0.9,3,3,2.5
96,4.0,384.0,7,27,12.7,1.1,1,3,3.5
16,4.1,65.6,2,45,2.6,0.3,4,3,1.0
91,3.0,273.0,9,45,17.7,0.9,4,2,3.0
30,3.7,111.0,3,34,5.5,0.5,3,3,1.5
22,3.1,68.2,2,43,3.1,0.4,5,1,1.0
33,3.1,102.3,2,27,6.2,0.3,4,2,1.0
46,3.1,142.6,3,45,7.4,0.5,4,1,1.5
81,3.5,283.5,7,31,8.3,1.4,5,2,2.5
46,4.0,184.0,3,28,6.9,0.6,4,3,1.5
99,3.9,386.1,8,25,12.1,1.2,4,3,3.5
39,3.0,117.0,4,27,6.5,0.5,1,3,1.5
67,3.5,234.5,4,25,9.2,0.7,1,3,2.0
95,3.0,285.0,9,29,17.3,1.8,1,1,3.0
39,3.4,132.6,3,42,5.3,0.5,1,2,1.5
47,3.6,169.2,3,39,6.5,0.4,1,3,2.0
45,3.9,175.5,3,26,6.7,0.5,2,3,1.5
50,4.0,200.0,5,42,9.3,0.5,2,2,2.0
63,2.8,176.4,6,27,6.8,0.9,3,3,2.0
58,3.8,220.4,7,38,8.9,1.0,2,1,2.0
62,3.4,210.8,4,31,10.1,0.7,5,1,2.0
44,3.5,154.0,4,27,5.7,0.6,3,1,1.5
27,3.1,83.7,2,34,3.9,0.3,2,3,1.0
57,2.8,159.6,6,45,8.9,1.2,4,1,2.0
30,4.0,120.0,3,25,3.6,0.4,3,2,1.0
40,3.1,124.0,4,37,5.3,0.6,2,1,1.5
89,4.0,356.0,7,32,11.1,1.3,1,1,3.0
61,2.9,176.9,4,29,10.7,0.7,5,1,1.5
51,3.4,173.4,5,36,8.6,0.7,5,1,1.5
17,3.8,64.6,1,34,2.4,0.1,4,2,1.0
40,3.2,128.0,4,45,4.1,0.7,4,1,1.5
29,4.2,121.8,2,27,5.2,0.2,3,2,1.0
80,3.7,296.0,5,32,12.3,1.0,4,1,2.5
42,3.1,130.2,4,43,6.8,0.5,5,1,1.5
98,3.9,382.2,9,42,15.6,1.0,4,1,3.5
52,4.2,218.4,4,29,10.2,0.4,4,3,2.0
58,3.1,179.8,4,43,10.2,0.8,5,1,2.0
67,4.0,268.0,4,31,8.9,0.4,2,2,2.0
94,4.2,394.8,10,36,17.8,1.6,3,3,3.5
18,3.1,55.8,1,29,2.0,0.1,3,1,1.0
86,3.1,266.6,6,34,8.8,1.1,1,2,2.5
58,3.8,220.4,5,36,6.5,0.6,3,1,2.0
60,4.1,246.0,6,25,6.5,0.8,2,2,2.0
98,3.8,372.4,7,31,17.9,0.9,2,1,3.0
40,3.5,140.0,4,33,6.3,0.7,2,3,1.5
27,2.9,78.3,2,43,2.9,0.3,3,1,1.0
83,4.1,340.3,6,44,15.7,0.8,1,2,3.0
58,2.9,168.2,4,33,6.5,0.4,5,1,1.5
67,3.1,207.7,5,43,12.8,0.5,2,2,2.5
65,3.4,221.0,4,39,7.9,0.7,4,1,2.0
27,3.5,94.5,3,28,2.7,0.4,4,2,1.0
55,2.9,159.5,4,41,6.9,0.8,1,2,2.0
25,2.9,72.5,2,39,2.8,0.4,4,1,1.0
51,3.0,153.0,3,34,9.7,0.4,4,2,1.5
74,2.9,214.6,6,36,11.4,0.9,3,3,2.5
46,4.2,193.2,4,37,5.9,0.7,3,3,2.0
59,3.1,182.9,4,39,7.4,0.4,3,1,2.0
32,4.0,128.0,2,39,4.3,0.3,2,3,1.5
93,3.9,362.7,8,35,12.7,1.3,1,2,3.5
34,3.8,129.2,2,42,5.7,0.2,5,3,1.5
58,3.7,214.6,5,33,11.3,0.6,3,1,2.0
50,3.5,175.0,4,39,7.1,0.4,5,2,1.5
83,3.6,298.8,7,29,16.3,0.7,1,3,3.0
51,4.0,204.0,6,25,6.2,0.7,4,1,1.5
47,3.9,183.3,3,38,7.3,0.5,2,1,1.5
96,3.1,297.6,8,41,15.7,0.9,3,1,3.0
33,2.9,95.7,3,29,6.3,0.6,4,3,1.0
65,3.2,208.0,7,27,7.1,1.0,5,1,2.0
46,3.0,138.0,3,41,7.6,0.4,5,1,1.5
36,4.1,147.6,3,44,4.2,0.5,5,1,1.5
15,3.3,49.5,1,40,2.6,0.1,5,2,1.0
68,3.0,204.0,6,43,10.1,1.0,1,2,2.5
34,3.7,125.8,2,29,5.9,0.4,5,1,1.0
72,3.4,244.8,5,44,7.5,1.0,3,2,2.5
49,3.1,151.9,5,28,8.9,1.0,5,3,1.5
84,2.9,243.6,6,25,15.9,0.6,4,3,2.5
84,2.9,243.6,5,44,10.2,0.8,3,3,2.5
75,3.6,270.0,4,34,10.4,0.6,1,2,2.5
77,3.9,300.3,9,44,10.7,1.2,1,2,3.0
75,4.1,307.5,6,33,13.0,0.6,5,3,2.5
71,3.6,255.6,6,44,10.7,1.2,2,1,2.5
17,3.7,62.9,1,37,2.9,0.1,5,3,1.0
59,3.1,182.9,3,34,6.6,0.5,3,1,1.5
29,3.2,92.8,2,30,5.3,0.3,3,2,1.0
31,3.4,105.4,3,31,4.7,0.4,4,1,1.0
29,4.0,116.0,2,42,3.1,0.2,4,1,1.0
19,3.4,64.6,2,45,2.1,0.3,1,2,1.0
100,3.1,310.0,10,39,18.9,1.1,1,2,3.5
60,4.1,246.0,4,38,10.9,0.5,4,2,2.0
25,3.4,85.0,2,33,4.7,0.2,2,2,1.0
78,2.9,226.2,5,43,9.9,0.6,1,1,2.5
28,3.6,100.8,2,45,3.6,0.2,4,2,1.0
53,3.7,196.1,5,38,8.5,0.7,5,2,2.0
81,4.1,332.1,7,28,12.2,0.8,3,3,3.0
69,3.9,269.1,5,43,12.4,1.0,3,1,2.5
56,2.9,162.4,5,37,6.8,0.7,1,1,2.0
89,3.5,311.5,7,44,12.8,1.0,3,1,3.0
19,3.4,64.6,2,43,2.6,0.4,1,3,1.0
66,3.4,224.4,4,25,8.9,0.6,2,2,2.0
36,3.0,108.0,2,37,5.6,0.2,3,2,1.0
91,3.3,300.3,10,31,13.7,1.5,4,1,3.0
58,3.5,203.0,7,25,10.9,1.2,2,1,2.0
99,3.1,306.9,8,34,15.9,0.9,3,2,3.0
73,3.6,262.8,8,43,11.0,1.3,2,1,2.5
39,3.1,120.9,4,33,5.6,0.5,1,1,1.5
35,3.0,105.0,3,31,3.7,0.6,3,3,1.0
78,4.2,327.6,4,27,10.0,0.6,4,2,2.5
82,3.8,311.6,5,36,9.6,0.6,3,1,2.5
61,3.6,219.6,4,43,9.8,0.5,4,3,2.0
49,3.3,161.7,5,25,8.5,0.5,5,2,1.5
21,3.1,65.1,2,40,2.7,0.4,5,3,1.0
70,3.0,210.0,8,45,10.6,1.6,4,3,2.5
66,2.9,191.4,5,33,10.7,0.6,4,2,2.0
60,3.8,228.0,5,42,10.8,0.9,3,1,2.0
23,3.2,73.6,1,32,3.6,0.1,1,3,1.0
72,3.2,230.4,5,37,10.1,0.8,2,1,2.5
37,3.0,111.0,2,28,4.8,0.3,5,2,1.0
17,3.0,51.0,1,27,2.0,0.2,3,3,1.0
75,3.5,262.5,5,43,12.1,0.6,3,3,2.5
23,3.8,87.4,1,32,4.6,0.2,4,3,1.0
67,4.2,281.4,7,41,12.2,0.8,2,1,2.5
82,3.3,270.6,5,34,12.6,0.6,2,2,2.5
63,3.7,233.1,4,32,11.6,0.7,5,3,2.0
84,3.0,252.0,7,41,14.1,0.9,3,3,3.0
62,3.6,223.2,4,44,8.5,0.4,5,1,2.0
96,3.5,336.0,7,25,17.6,1.1,4,3,3.0
21,2.8,58.8,2,38,2.2,0.4,3,2,1.0
45,3.5,157.5,3,28,6.9,0.5,5,1,1.5
70,3.5,245.0,7,28,7.7,0.9,3,3,2.5
75,3.3,247.5,6,39,8.5,0.9,1,1,2.5
19,3.6,68.4,1,40,3.3,0.1,1,1,1.0
44,2.9,127.6,4,42,7.8,0.5,3,3,1.5
36,4.0,144.0,3,28,6.7,0.4,2,2,1.5
31,3.5,108.5,2,42,4.1,0.3,3,1,1.0
24,2.8,67.2,2,33,2.9,0.4,2,1,1.0
85,4.2,357.0,6,25,11.3,0.8,5,2,2.5
82,3.3,270.6,7,40,14.9,1.2,3,1,3.0
56,4.2,235.2,3,37,11.1,0.4,5,3,2.0
41,3.1,127.1,4,29,4.7,0.5,1,1,1.5
21,2.8,58.8,1,44,3.6,0.1,1,1,1.0
37,3.8,140.6,3,29,5.5,0.5,3,1,1.0
89,4.1,364.9,7,33,14.0,1.3,5,1,3.0
22,2.9,63.8,2,39,4.1,0.3,5,2,1.0
22,3.8,83.6,2,34,4.2,0.3,1,3,1.0
19,2.9,55.1,1,29,2.0,0.2,3,3,1.0
85,3.9,331.5,6,44,14.2,1.1,2,2,3.0
100,3.6,360.0,10,45,10.8,1.4,5,1,3.5
16,3.9,62.4,1,37,2.0,0.2,2,1,1.0
65,3.3,214.5,6,36,8.9,1.2,1,3,2.5
80,4.1,328.0,9,41,10.3,1.1,2,3,3.0
26,3.2,83.2,1,41,2.9,0.1,3,3,1.0
61,3.2,195.2,6,25,11.3,0.6,1,2,2.0
69,4.1,282.9,4,29,7.1,0.7,4,2,2.0
40,3.0,120.0,3,32,7.0,0.6,4,1,1.0
59,3.6,212.4,4,29,6.3,0.8,1,2,2.0
76,3.6,273.6,8,38,11.3,1.0,5,3,2.5
84,3.1,260.4,6,36,10.2,0.9,5,1,2.5
16,3.2,51.2,2,38,2.5,0.3,5,3,1.0
40,3.2,128.0,3,32,6.0,0.3,4,2,1.0
28,4.0,112.0,3,41,3.2,0.4,4,3,1.0
96,3.3,316.8,8,45,17.3,1.1,2,3,3.5
71,3.3,234.3,5,25,9.2,0.7,4,3,2.0
46,3.7,170.2,3,28,5.6,0.4,2,3,1.5
76,3.5,266.0,5,30,12.1,0.7,2,2,2.5
92,3.4,312.8,6,35,11.0,0.9,2,3,3.0
44,3.8,167.2,4,44,5.8,0.4,5,3,1.5
27,3.4,91.8,2,44,2.8,0.3,5,2,1.0
54,3.1,167.4,3,30,6.6,0.5,5,3,1.5
45,3.8,171.0,5,35,8.2,0.8,5,3,1.5
51,2.9,147.9,3,30,9.5,0.4,4,3,1.5
59,4.2,247.8,4,34,8.3,0.7,4,3,2.0
100,3.6,360.0,6,36,18.9,0.7,2,2,3.5
73,3.1,226.3,5,31,10.4,0.8,4,2,2.0
42,3.1,130.2,4,40,7.5,0.7,3,1,1.5
75,3.2,240.0,5,31,8.6,0.7,5,2,2.0
33,4.0,132.0,3,32,4.5,0.4,4,3,1.5
57,4.0,228.0,5,44,10.5,0.7,3,3,2.5
73,3.0,219.0,5,41,8.5,0.8,2,1,2.5
30,3.6,108.0,3,42,4.8,0.6,1,1,1.5
83,4.1,340.3,5,44,11.8,0.9,2,3,3.0
58,3.8,220.4,7,45,8.1,0.9,4,2,2.5
80,3.6,288.0,8,38,15.1,1.3,3,3,3.0
24,3.1,74.4,1,37,3.2,0.1,5,1,1.0
61,4.1,250.1,4,27,6.3,0.5,5,3,2.0
33,4.0,132.0,3,26,4.9,0.5,2,3,1.5
98,3.2,313.6,7,27,10.3,1.2,4,1,3.0
95,3.5,332.5,8,35,10.1,1.2,3,1,3.0
65,2.9,188.5,7,25,12.7,0.7,3,2,2.0
27,3.7,99.9,2,40,3.2,0.4,3,2,1.0
77,2.9,223.3,5,31,11.9,0.6,1,2,2.5
30,4.1,123.0,2,28,4.9,0.3,5,2,1.0
67,4.0,268.0,4,30,9.1,0.6,5,3,2.0
49,3.2,156.8,3,30,5.0,0.5,1,2,1.5
73,3.8,277.4,6,34,13.5,0.7,5,1,2.5
53,3.4,180.2,6,40,10.5,0.9,5,3,2.0
81,4.0,324.0,9,31,15.8,1.4,5,1,3.0
87,2.9,252.3,10,31,12.8,1.0,3,3,3.0
75,3.5,262.5,6,39,9.6,0.7,5,1,2.5
64,3.4,217.6,7,41,12.7,1.3,4,2,2.5
67,3.2,214.4,6,37,11.7,1.1,5,1,2.0
60,3.1,186.0,4,34,11.1,0.7,1,1,2.0
66,3.7,244.2,5,31,9.6,0.6,5,3,2.0
43,3.1,133.3,2,33,6.1,0.3,2,2,1.5
19,3.7,70.3,1,30,2.5,0.1,2,2,1.0
81,3.3,267.3,7,25,15.6,1.0,5,2,2.5
88,3.1,272.8,6,44,14.1,0.7,3,3,3.0
89,3.9,347.1,5,26,14.9,1.0,2,2,3.0
95,3.3,313.5,6,34,14.4,0.9,1,3,3.0
54,2.8,151.2,4,42,5.7,0.7,2,2,2.0
86,4.0,344.0,6,27,14.6,1.0,4,1,3.0
16,3.2,51.2,1,37,2.6,0.2,3,1,1.0
82,4.0,328.0,9,34,13.1,1.3,3,3,3.0
76,3.6,273.6,8,31,13.3,0.9,5,3,2.5
94,4.0,376.0,9,41,11.7,1.4,3,3,3.5
72,3.4,244.8,5,35,11.8,1.0,3,3,2.5
99,3.0,297.0,6,38,16.2,0.9,1,2,3.0
83,2.8,232.4,7,41,16.3,1.1,5,3,2.5
72,3.9,280.8,4,28,12.5,0.5,1,2,2.5
49,3.9,191.1,6,33,9.6,0.7,1,3,2.0
28,3.1,86.8,2,28,3.4,0.3,1,2,1.0
29,4.1,118.9,3,26,4.7,0.3,5,3,1.0
20,4.1,82.0,1,41,2.1,0.1,5,2,1.0
30,3.3,99.0,2,31,4.6,0.3,5,2,1.0
60,3.0,180.0,5,32,10.2,0.7,3,3,2.0
77,3.2,246.4,4,33,10.5,0.6,2,3,2.5
26,4.1,106.6,2,36,3.7,0.4,2,2,1.0
55,3.7,203.5,3,44,10.2,0.4,1,2,2.0
33,4.1,135.3,2,25,5.2,0.3,3,1,1.0
90,2.8,252.0,8,27,12.0,1.0,5,3,2.5
91,4.2,382.2,11,44,10.3,1.3,4,3,3.5
16,3.7,59.2,1,40,2.1,0.2,1,3,1.0
34,3.1,105.4,3,27,4.3,0.3,1,3,1.0
23,3.5,80.5,3,33,4.5,0.5,4,3,1.0
35,3.9,136.5,2,42,4.5,0.3,3,3,1.5
22,3.0,66.0,2,42,3.3,0.2,2,3,1.0
53,3.7,196.1,4,31,7.9,0.8,4,3,2.0
51,3.8,193.8,3,43,9.2,0.3,2,1,2.0
43,3.4,146.2,4,28,8.0,0.6,3,3,1.5
97,3.6,349.2,7,42,12.5,0.9,4,1,3.0
49,4.0,196.0,5,40,9.0,0.8,4,2,2.0
52,4.1,213.2,5,40,9.2,0.9,3,1,2.0
89,3.6,320.4,7,33,9.1,1.0,4,1,2.5
49,3.8,186.2,5,45,7.1,0.6,5,1,2.0
82,3.3,270.6,6,29,14.2,1.1,5,1,2.5
17,3.3,56.1,2,36,2.4,0.4,5,3,1.0
26,4.0,104.0,2,30,2.8,0.4,2,2,1.0
46,2.9,133.4,3,33,8.3,0.5,3,2,1.5
61,3.1,189.1,6,34,7.5,0.9,1,1,2.0
77,3.2,246.4,9,30,14.7,1.7,5,2,2.5
